"86","218","795","1086","313","108","66","56"
"90","233","859","1039","317","119","76","61"
"80","212","838","1088","333","134","78","59"
"82","216","835","1200","373","143","81","61"
"94","247","897","1165","386","149","82","66"
"93","241","880","1187","392","150","83","68"
"88","251","856","1116","360","143","79","65"
"83","237","806","1057","305","119","68","57"
"88","244","845","950","252","107","67","60"
"82","222","868","944","229","112","72","63"
"83","229","889","909","254","114","71","62"
"92","218","843","883","275","126","73","67"
"121","315","886","805","328","146","81","78"
"137","365","942","848","387","167","94","89"
"134","355","829","780","380","156","90","84"
"188","475","910","859","445","161","105","112"
"195","504","994","981","447","162","107","116"
"187","468","973","1007","464","165","113","117"
"174","425","868","914","411","140","99","105"
"176","430","940","1028","430","141","98","105"
"124","297","825","1001","363","137","83","76"
"117","285","753","943","344","131","76","70"
"101","268","769","993","279","102","59","55"
"104","287","863","1041","291","112","64","60"
"113","312","858","1103","277","132","79","69"
"108","308","859","1039","249","129","76","68"
"95","256","836","1021","239","122","79","66"
"95","251","798","958","217","118","76","68"
"95","230","781","1050","218","109","74","66"
"73","182","742","879","195","84","57","54"
"95","229","843","927","244","125","74","66"
"91","225","804","873","232","125","71","59"
"112","318","871","875","292","136","81","68"
"114","325","792","718","287","144","92","74"
"121","333","812","720","317","149","103","80"
"100","297","692","643","280","121","92","68"
"129","356","815","674","313","140","108","89"
"109","266","719","591","260","130","99","81"
"106","258","731","663","270","137","89","75"
"103","254","718","729","253","140","79","72"
"108","258","793","768","263","144","83","77"
"72","173","691","714","258","127","63","54"
"78","202","758","757","263","129","62","56"
"73","199","781","688","266","119","62","58"
"72","210","800","728","283","110","59","58"
"72","221","775","753","278","100","54","56"
"78","236","814","811","268","101","52","57"
"81","217","753","845","336","125","67","65"
"95","243","782","964","349","134","79","71"
"97","223","786","952","331","137","82","74"
"94","209","756","891","325","136","81","71"
"90","203","740","884","311","135","82","71"
"82","196","779","950","258","131","72","64"
"75","164","747","923","245","137","65","59"
"78","205","734","857","249","134","58","55"
"82","214","713","902","261","140","60","60"
"81","213","758","943","294","138","62","58"
"104","258","773","838","334","159","90","74"
"102","267","798","744","348","163","89","71"
"98","248","768","768","334","169","99","73"
"99","264","845","763","339","173","104","70"
"107","265","797","832","336","186","113","79"
"90","241","815","793","292","161","94","66"
"87","228","772","887","268","148","96","69"
"94","240","802","901","277","145","90","72"
"94","235","788","925","285","148","83","73"
"90","232","809","875","259","137","72","66"
"85","220","751","913","243","128","69","64"
"95","259","750","849","236","127","66","65"
"90","257","780","905","239","116","61","61"
"86","247","797","907","231","110","65","57"
"84","237","739","816","221","97","63","55"
"113","283","774","834","256","125","85","74"
"103","258","773","850","278","139","82","68"
"108","267","753","772","300","155","91","74"
"108","266","678","736","287","152","89","76"
"110","293","769","857","294","157","91","78"
"91","274","806","834","278","143","80","68"
"97","270","789","814","299","125","81","73"
"87","242","769","816","262","105","69","64"
"91","247","781","901","281","114","72","67"
"85","224","762","790","284","108","68","63"
"79","205","743","793","277","115","64","64"
"98","241","820","907","319","147","77","73"
"152","378","937","1082","405","174","106","108"
"154","380","948","976","403","177","104","109"
"156","386","960","1020","406","178","105","111"
"159","392","1006","1092","420","176","103","109"
"146","371","1059","1083","367","149","91","103"
"94","240","962","883","272","115","59","71"
"90","237","994","924","259","98","57","66"
"94","244","997","1008","336","115","66","69"
"92","239","975","1009","337","109","70","68"
"95","245","903","1036","334","110","71","66"
"99","252","896","1073","362","128","76","72"
"95","247","846","1052","373","127","74","68"
"90","228","850","981","297","109","66","65"
"85","214","755","928","293","107","63","64"
"80","208","704","790","290","108","64","63"
"72","202","746","841","256","99","64","55"
"85","210","778","877","276","124","72","66"
"94","209","731","901","304","156","81","72"
"91","200","776","871","291","162","84","67"
"97","221","831","921","303","169","84","70"
